zz,dtcode,disticname,sdtcode,subdisticname,tvcode,villagename
29,560,Koppal,5466,Gangawati ,601652,Danapur
29,560,Koppal,5466,Gangawati ,601653,Jangamarkalgudi
29,560,Koppal,5466,Gangawati ,601654,Achalapur
29,560,Koppal,5466,Gangawati ,601655,Ayodhya
29,560,Koppal,5466,Gangawati ,601656,Chikka Jantkal 
29,560,Koppal,5466,Gangawati ,601657,Yettinhatti
29,560,Koppal,5466,Gangawati ,601658,Bunhatti
29,560,Koppal,5466,Gangawati ,601659,Eachanhal
29,560,Koppal,5466,Gangawati ,601660,Uddihal
29,560,Koppal,5466,Gangawati ,601661,Kyarihal
29,560,Koppal,5466,Gangawati ,601662,Sankanhal
29,560,Koppal,5466,Gangawati ,601663,Navali
29,560,Koppal,5466,Gangawati ,601664,Kardona
29,560,Koppal,5466,Gangawati ,601665,Mallapur
29,560,Koppal,5466,Gangawati ,601666,Katapur (Umli)
29,560,Koppal,5466,Gangawati ,601667,Akalkumpi
29,560,Koppal,5466,Gangawati ,601668,Hatti
29,560,Koppal,5466,Gangawati ,601669,Wadki
29,560,Koppal,5466,Gangawati ,601670,Adapura
29,560,Koppal,5466,Gangawati ,601671,Bhairapura
29,560,Koppal,5466,Gangawati ,601672,Chirchanagudda
29,560,Koppal,5466,Gangawati ,601673,Chikka Dankankal 
29,560,Koppal,5466,Gangawati ,601674,Jeeral
29,560,Koppal,5466,Gangawati ,601675,Jeeralkalgudi
29,560,Koppal,5466,Gangawati ,601676,Hire Dankankal
29,560,Koppal,5466,Gangawati ,601677,Gudur
29,560,Koppal,5466,Gangawati ,601678,Mylapur
29,560,Koppal,5466,Gangawati ,601679,Bevinhal
29,560,Koppal,5466,Gangawati ,601680,Pannapur
29,560,Koppal,5466,Gangawati ,601681,Karatgi
29,560,Koppal,5466,Gangawati ,601682,Challur
29,560,Koppal,5466,Gangawati ,601683,Somanhal
29,560,Koppal,5466,Gangawati ,601684,Tondihal
29,560,Koppal,5466,Gangawati ,601685,Hagedal
29,560,Koppal,5466,Gangawati ,601686,Juratgi 
29,560,Koppal,5466,Gangawati ,601687,Hulkihal
29,560,Koppal,5466,Gangawati ,601688,Marlanahalli
29,560,Koppal,5466,Gangawati ,601689,Yerdona
29,560,Koppal,5466,Gangawati ,601690,Budugumpa
29,560,Koppal,5466,Gangawati ,601691,Timmapur
29,560,Koppal,5466,Gangawati ,601692,Halsamudra
29,560,Koppal,5466,Gangawati ,601693,Singanhal
29,560,Koppal,5466,Gangawati ,601694,Gundur
29,560,Koppal,5466,Gangawati ,601695,Krishnapur
29,560,Koppal,5466,Gangawati ,601696,Siddapur
29,560,Koppal,5466,Gangawati ,601697,Bargur
29,560,Koppal,5466,Gangawati ,601698,Mustur
29,560,Koppal,5466,Gangawati ,601699,Kuntoji
29,560,Koppal,5466,Gangawati ,601700,Kottankal
29,560,Koppal,5466,Gangawati ,601701,Eliganoor
29,560,Koppal,5466,Gangawati ,601702,Jamapur
29,560,Koppal,5466,Gangawati ,601703,Ulenoor
29,560,Koppal,5466,Gangawati ,601704,Bennur
29,560,Koppal,5466,Gangawati ,601705,Nandihalli
29,560,Koppal,5466,Gangawati ,601706,Kakkargol
29,560,Koppal,5466,Gangawati ,601707,Shalignoor
29,560,Koppal,5466,Gangawati ,601708,Waddarhatti (OG)
29,560,Koppal,5467,Koppal ,0,Koppal 
29,560,Koppal,5467,Koppal ,601709,Gudigera
29,560,Koppal,5467,Koppal ,601710,Kawaloor
29,560,Koppal,5467,Koppal ,601711,Handral
29,560,Koppal,5467,Koppal ,601712,Hanwal
29,560,Koppal,5467,Koppal ,601713,Wadganhal
29,560,Koppal,5467,Koppal ,601714,Halgera
29,560,Koppal,5467,Koppal ,601715,Katrahalli
29,560,Koppal,5467,Koppal ,601716,Narsipur
29,560,Koppal,5467,Koppal ,601717,Hiresindogi
29,560,Koppal,5467,Koppal ,601718,Chiksindogi
29,560,Koppal,5467,Koppal ,601719,Dombarhalli
29,560,Koppal,5467,Koppal ,601720,Belur
29,560,Koppal,5467,Koppal ,601721,Bisarhalli
29,560,Koppal,5467,Koppal ,601722,Bikanhalli
29,560,Koppal,5467,Koppal ,601723,Mainahalli
29,560,Koppal,5467,Koppal ,601724,Alwandi
29,560,Koppal,5467,Koppal ,601725,Murlapur
29,560,Koppal,5467,Koppal ,601726,Allipur
29,560,Koppal,5467,Koppal ,601727,Ghatreddihal
29,560,Koppal,5467,Koppal ,601728,Belgatti
29,560,Koppal,5467,Koppal ,601729,Hatti
29,560,Koppal,5467,Koppal ,601730,Raghunathanhalli
29,560,Koppal,5467,Koppal ,601731,Kalhalli
29,560,Koppal,5467,Koppal ,601732,Hydernagar
29,560,Koppal,5467,Koppal ,601733,Keslapur
29,560,Koppal,5467,Koppal ,601734,Halwagali
29,560,Koppal,5467,Koppal ,601735,Nilogipur
29,560,Koppal,5467,Koppal ,601736,Tigari
29,560,Koppal,5467,Koppal ,601737,Hunkuntiakkapur
29,560,Koppal,5467,Koppal ,601738,Bochanhalli
29,560,Koppal,5467,Koppal ,601739,Bhairapur
29,560,Koppal,5467,Koppal ,601740,Kampli
29,560,Koppal,5467,Koppal ,601741,Moranhalli
29,560,Koppal,5467,Koppal ,601742,Betgera
29,560,Koppal,5467,Koppal ,601743,Katarkigudlanur
29,560,Koppal,5467,Koppal ,601744,Neeralgi
29,560,Koppal,5467,Koppal ,601745,Mattur
29,560,Koppal,5467,Koppal ,601746,Madinur
29,560,Koppal,5467,Koppal ,601747,Devlapur
29,560,Koppal,5467,Koppal ,601748,Kalkera
29,560,Koppal,5467,Koppal ,601749,Hatti
29,560,Koppal,5467,Koppal ,601750,Chilwadgi
29,560,Koppal,5467,Koppal ,601751,Naregal
29,560,Koppal,5467,Koppal ,601752,Yettinhatti
29,560,Koppal,5467,Koppal ,601753,Ojanhalli
29,560,Koppal,5467,Koppal ,601754,Tankankal
29,560,Koppal,5467,Koppal ,601755,Hanmanhalli
29,560,Koppal,5467,Koppal ,601756,Kutganhalli
29,560,Koppal,5467,Koppal ,601757,Gabbur
